customer_id,total_trips,total_spending,average_trip_fare
C046345,3,119.64,59.82
C049294,4,119.63,29.9075
C002306,4,119.62,29.905
C032918,4,119.61999999999999,29.904999999999998
C013412,4,119.60000000000001,29.900000000000002
C048835,2,119.58000000000001,59.790000000000006
C035045,3,119.57999999999998,39.85999999999999
C037164,3,119.56,39.85333333333333
C032558,3,119.55000000000001,39.85
C040227,3,119.55000000000001,39.85
C041284,4,119.55,39.85
C042251,2,119.55,59.775
C013950,4,119.53,29.8825
C015495,4,119.53,39.843333333333334
C046780,3,119.53,39.843333333333334
C024437,4,119.52000000000001,39.84
C029979,4,119.52,29.88
C025571,5,119.52,29.88
C048836,4,119.50999999999999,29.877499999999998
C015809,2,119.50999999999999,59.754999999999995
C014941,5,119.48,29.87
C003835,3,119.48,39.82666666666667
C038177,3,119.47999999999999,39.82666666666666
C004698,2,119.47,59.735
C011041,5,119.47,29.8675
C017743,2,119.47,59.735
C008013,5,119.44999999999999,23.889999999999997
C047765,4,119.44,29.86
C031973,2,119.43,59.715
C012784,4,119.42,29.855
C003559,2,119.42,59.71
C012771,3,119.41999999999999,39.806666666666665
C020208,4,119.4,39.800000000000004
C007344,3,119.39999999999999,39.8
C031768,4,119.39999999999999,29.849999999999998
C025156,3,119.39,39.79666666666667
C000560,2,119.38,59.69
C006595,3,119.37,39.79
C013325,3,119.37,39.79
C004324,4,119.36,29.84
C022451,3,119.36,39.78666666666667
C012515,3,119.34,39.78
C022391,3,119.33000000000001,39.77666666666667
C036869,4,119.32000000000001,39.77333333333333
C044220,4,119.32,29.83
C005029,3,119.31,39.77
C023819,3,119.30999999999999,39.769999999999996
C016731,3,119.30000000000001,59.650000000000006
C001143,3,119.3,39.766666666666666
C028455,5,119.29,23.858
C022515,4,119.29,29.8225
C046841,4,119.28999999999999,29.822499999999998
C026709,4,119.28,39.76
C002798,3,119.28,39.76
C007451,3,119.27,39.75666666666667
C043670,2,119.27,59.635
C001762,2,119.25999999999999,59.629999999999995
C000312,2,119.25999999999999,59.629999999999995
C020445,3,119.25,39.75
C006405,2,119.25,59.625
C002684,5,119.24000000000001,39.74666666666667
C019638,5,119.24,29.81
C008503,2,119.23,59.615
C045001,4,119.22999999999999,29.807499999999997
C018187,4,119.21,29.8025
C029068,3,119.20000000000002,39.73333333333334
C024956,3,119.2,39.733333333333334
C038932,3,119.19,39.73
C002396,2,119.19,59.595
C026560,3,119.18,59.59
C013630,4,119.18,29.795
C004734,4,119.17,29.7925
C040461,5,119.16,23.832
C036224,4,119.15000000000002,29.787500000000005
C000274,6,119.15,29.7875
C016856,3,119.15,39.71666666666667
C028897,3,119.14000000000001,39.71333333333334
C046194,3,119.13999999999999,39.71333333333333
C040123,4,119.13,29.7825
C022273,2,119.13,59.565
C034756,4,119.13,29.7825
C044578,2,119.13,59.565
C026264,5,119.11000000000001,23.822000000000003
C043093,3,119.11,39.70333333333333
C020616,4,119.1,29.775
C010019,3,119.1,39.699999999999996
C012769,3,119.09,59.545
C046975,4,119.09,29.7725
C029552,4,119.09,39.696666666666665
C020122,3,119.07,39.69
C031613,4,119.07,39.69
C032828,3,119.06,39.68666666666667
C012662,4,119.05000000000001,29.762500000000003
C040469,3,119.05,39.68333333333333
C000110,2,119.03,59.515
C038556,3,119.02,39.67333333333333
C026112,4,119.01999999999998,29.754999999999995
C048227,2,119.0,59.5
C019573,4,119.0,29.75
C020107,4,119.0,29.75
C019941,3,118.99,39.663333333333334
C006605,3,118.98,39.660000000000004
C026097,3,118.97,39.656666666666666
C045820,3,118.95,39.65
C009637,4,118.95,29.7375
C014840,4,118.95,29.7375
C044551,3,118.94999999999999,39.65
C049188,2,118.94,59.47
C045502,4,118.93,29.7325
C009716,3,118.91999999999999,39.63999999999999
C029390,4,118.91000000000001,29.727500000000003
C024499,2,118.9,59.45
C023443,2,118.9,59.45
C039046,3,118.89,39.63
C031665,3,118.89,39.63
C040156,2,118.89,59.445
C022438,3,118.88,39.626666666666665
C038063,4,118.87,29.7175
C049522,3,118.87,39.623333333333335
C038668,3,118.87,59.435
C036704,3,118.86,39.62
C015533,4,118.86,29.715
C010342,5,118.85,23.77
C038763,3,118.83,39.61
C000971,3,118.83,39.61
C012276,4,118.82,29.705
C010116,3,118.82,39.60666666666666
C002222,5,118.81,29.7025
C039528,4,118.81,29.7025
C021193,3,118.81,39.60333333333333
C003414,3,118.8,39.6
C004187,4,118.8,29.7
C049295,2,118.78999999999999,59.394999999999996
C042804,4,118.77000000000001,39.59
C036664,4,118.77,29.6925
C004804,2,118.76,59.38
C021434,3,118.75999999999999,39.586666666666666
C048090,4,118.75,39.583333333333336
C037734,4,118.74000000000001,39.580000000000005
C043701,5,118.72,23.744
C039326,3,118.71000000000001,39.57
C029567,5,118.7,39.56666666666667
C047884,3,118.69999999999999,39.56666666666666
C003508,4,118.69,39.56333333333333
C005103,2,118.69,59.345
C003980,3,118.67999999999999,39.559999999999995
C048386,4,118.67,29.6675
C034916,3,118.67,39.556666666666665
C020300,4,118.66000000000001,29.665000000000003
C006949,5,118.66,29.665
C045664,3,118.66,39.553333333333335
C038011,2,118.65,59.325
C034179,3,118.65,39.550000000000004
C022615,4,118.63000000000001,29.657500000000002
C041771,4,118.63,29.6575
C019213,4,118.62,29.655
C001247,3,118.61000000000001,39.53666666666667
C028160,4,118.6,29.65
C041167,3,118.59,39.53
C009289,3,118.59,39.53
C010267,3,118.58999999999999,39.529999999999994
C017002,3,118.58,59.29
C004210,2,118.57999999999998,59.28999999999999
C003720,2,118.57,59.285
C033173,3,118.57,39.52333333333333
C029271,3,118.56,39.52
C049606,3,118.54,39.513333333333335
C047152,5,118.52000000000001,23.704
C023164,4,118.52,29.63
C025183,5,118.52,29.63
C005940,4,118.51,29.6275
C041960,4,118.50000000000001,29.625000000000004
C044599,3,118.48,39.49333333333333
C049931,4,118.47,39.49
C036754,3,118.46000000000001,39.48666666666667
C026265,4,118.46,39.486666666666665
C014314,2,118.44999999999999,59.224999999999994
C023722,3,118.44,39.48
C047340,3,118.44,39.48
C017869,4,118.43,39.47666666666667
C007329,3,118.43,39.47666666666667
C007955,3,118.42,39.473333333333336
C049233,3,118.42,39.473333333333336
C037182,4,118.41999999999999,29.604999999999997
C042422,3,118.41,39.47
C000749,6,118.4,23.68
C009728,3,118.39,39.46333333333333
C010519,5,118.38000000000001,23.676000000000002
C031397,3,118.38,39.46
C019914,5,118.36000000000001,29.590000000000003
C043347,3,118.34,59.17
C009506,5,118.34,23.668
C040758,5,118.33999999999999,29.584999999999997
C016052,4,118.33,29.5825
C045100,3,118.31,39.43666666666667
C038142,5,118.31,23.662
C022080,2,118.3,59.15
C047314,4,118.3,29.575
C018056,3,118.3,39.43333333333333
C043917,3,118.28999999999999,39.43
C018308,3,118.27000000000001,39.42333333333334
C044886,3,118.27000000000001,39.42333333333334
C041256,3,118.26,39.42
C013923,5,118.26,23.652
C028531,3,118.25,59.125
C004434,2,118.24,59.12
C017105,4,118.22,29.555
C049976,4,118.22,29.555
C028848,5,118.21000000000001,23.642000000000003
C041190,5,118.2,29.55
C035347,3,118.19,39.39666666666667
C001890,6,118.19,23.637999999999998
C044153,4,118.19,29.5475
C044495,3,118.18,59.09
C037746,4,118.17,39.39
C010745,4,118.17,29.5425
C048846,5,118.16,29.54
C043753,3,118.15,39.38333333333333
C046770,3,118.13,39.376666666666665
C031019,3,118.12,39.373333333333335
C001434,3,118.12,39.373333333333335
C019807,2,118.1,59.05
C028125,4,118.08999999999999,29.522499999999997
C044177,3,118.07000000000001,39.35666666666667
C020621,3,118.07000000000001,39.35666666666667
C034315,3,118.06,39.35333333333333
C047404,3,118.06,39.35333333333333
C014590,2,118.06,59.03
C020772,3,118.05,39.35
C002264,5,118.04999999999998,23.609999999999996
C041872,4,118.03999999999999,29.509999999999998
C039555,4,118.03,29.5075
C032905,4,118.02999999999999,39.34333333333333
C020812,4,118.01,29.5025
C002770,4,118.00999999999999,29.502499999999998
C025869,4,118.0,29.5
C048755,4,117.99999999999999,29.499999999999996
C031124,3,117.98,58.99
C026260,3,117.97999999999999,39.32666666666666
C041503,3,117.97999999999999,39.32666666666666
C026038,3,117.95,39.31666666666667
C026186,2,117.94999999999999,58.974999999999994
C006226,4,117.94,29.485
C044757,5,117.92,29.48
C046245,4,117.91999999999999,39.306666666666665
C019560,4,117.91999999999999,29.479999999999997
C012532,3,117.91999999999999,39.306666666666665
C048391,4,117.91,39.303333333333335
C042012,2,117.91,58.955
C021035,3,117.9,39.300000000000004
C036158,3,117.88000000000001,58.940000000000005
C026251,4,117.86999999999999,29.467499999999998
C018458,3,117.86,39.28666666666667
C027085,3,117.85,39.28333333333333
C036575,3,117.82,58.91
C035892,5,117.81,23.562
C009268,3,117.8,39.266666666666666
C043778,3,117.78999999999999,39.26333333333333
C009313,3,117.78999999999999,39.26333333333333
C043043,3,117.78,39.26
C035756,3,117.75999999999999,39.25333333333333
C046129,3,117.75,39.25
C012020,3,117.74000000000001,39.24666666666667
C032884,4,117.73,29.4325
C044822,4,117.72,29.43
C018471,3,117.72,39.24
C020880,3,117.71000000000001,39.23666666666667
C040445,3,117.71,39.236666666666665
C038838,4,117.7,29.425
C036485,3,117.69,39.23
C006061,3,117.69,39.23
C021133,3,117.69,39.23
C027251,3,117.68,39.22666666666667
C043260,4,117.68,29.42
C035262,3,117.67,39.223333333333336
C043421,3,117.67,39.223333333333336
C048691,4,117.66000000000001,29.415000000000003
C040680,3,117.66,39.22
C028089,4,117.65,29.4125
C004162,5,117.63,29.4075
C009825,3,117.63,39.21
C040511,3,117.63,39.21
C041922,4,117.62,29.405
C004768,5,117.62,23.524
C013971,4,117.62,39.20666666666667
C033447,3,117.61,39.20333333333333
C025832,4,117.61,29.4025
C036619,4,117.60000000000001,39.2
C000348,4,117.6,39.199999999999996
C015956,2,117.58,58.79
C028051,3,117.57000000000001,39.190000000000005
C002799,4,117.57,39.19
C036452,2,117.57,58.785
C009377,3,117.55000000000001,39.18333333333334
C015553,2,117.55,58.775
C016287,2,117.54,58.77
C029237,4,117.54,29.385
C014001,3,117.53999999999999,39.18
C039652,3,117.53999999999999,39.18
C021832,2,117.53999999999999,58.769999999999996
C033373,4,117.53,29.3825
C015773,4,117.53,29.3825
C029565,6,117.52,23.503999999999998
C039493,4,117.51,29.3775
C001164,2,117.5,58.75
C046185,3,117.5,39.166666666666664
C000144,3,117.49000000000001,39.163333333333334
C009934,3,117.49000000000001,39.163333333333334
C011105,5,117.49,23.497999999999998
C004619,3,117.49,39.163333333333334
C038230,4,117.48,29.37
C034508,5,117.48,23.496000000000002
C012135,4,117.48,39.160000000000004
C022032,4,117.47999999999999,29.369999999999997
C020635,3,117.47,39.156666666666666
C025482,3,117.46,39.15333333333333
C004305,2,117.46,58.73
C028225,3,117.46,39.15333333333333
C028447,3,117.44999999999999,39.15
C030470,3,117.43,39.14333333333334
C001495,2,117.43,58.715
C030364,4,117.42999999999999,58.714999999999996
C046846,5,117.42999999999999,29.357499999999998
C045536,4,117.42,29.355
C016350,5,117.41,29.3525
C046370,4,117.41,39.13666666666666
C021224,2,117.41,58.705
C013187,2,117.4,58.7
C009512,3,117.39999999999999,39.13333333333333
C007899,3,117.38,39.126666666666665
C023786,2,117.36000000000001,58.68000000000001
C036622,3,117.36,39.12
C006702,5,117.36,23.472
C026596,4,117.35,29.3375
C038336,3,117.34,39.11333333333334
C027638,5,117.32000000000001,23.464000000000002
C008921,3,117.32,39.10666666666666
C039949,4,117.32,29.33
C007893,3,117.32,39.10666666666666
C022100,2,117.32,58.66
C009668,3,117.31,39.10333333333333
C045211,2,117.31,58.655
C005182,2,117.28999999999999,58.644999999999996
C032904,3,117.28999999999999,39.096666666666664
C019449,5,117.28,23.456
C005853,3,117.28,39.093333333333334
C019006,2,117.27000000000001,58.635000000000005
C022141,4,117.27000000000001,39.09
C033737,5,117.25,29.3125
C024691,3,117.25,39.083333333333336
C035659,5,117.22999999999999,29.307499999999997
C006632,3,117.22999999999999,39.07666666666666
C025885,5,117.22,23.444
C027958,3,117.22,39.07333333333333
C008879,2,117.21000000000001,58.605000000000004
C038119,3,117.21000000000001,39.07
C037909,3,117.21,39.07
C029168,3,117.2,39.06666666666667
C015302,3,117.2,39.06666666666667
C045163,3,117.19999999999999,58.599999999999994
C002082,2,117.19999999999999,58.599999999999994
C027705,4,117.19,29.2975
C019621,3,117.19,58.595
C043372,3,117.19,58.595
C022871,4,117.16000000000001,29.290000000000003
C016834,3,117.16000000000001,39.053333333333335
C018338,3,117.16,39.053333333333335
C024410,4,117.15,29.2875
C014078,4,117.15,29.2875
C016220,2,117.14,58.57
C009503,3,117.13999999999999,39.04666666666666
C018758,3,117.13,39.04333333333333
C049689,2,117.13,58.565
C004851,4,117.13,29.2825
C032642,3,117.12,39.04
C042692,5,117.12,23.424
C030180,3,117.11999999999999,39.04
C017234,4,117.11,29.2775
C028365,3,117.1,39.03333333333333
C002683,3,117.07000000000001,39.02333333333333
C007721,5,117.07,39.02333333333333
C044214,3,117.07,39.02333333333333
C040512,3,117.06,39.02
C015058,5,117.06,29.265
C024642,3,117.05000000000001,39.01666666666667
C005419,3,117.05,39.016666666666666
C020342,3,117.05,39.016666666666666
C034736,5,117.04,29.26
C039214,4,117.04,29.26
C044938,3,117.03999999999999,39.01333333333333
C019086,3,117.03,39.01
C026814,5,117.03,29.2575
C021102,4,117.02000000000001,29.255000000000003
C023964,3,117.02000000000001,39.00666666666667
C022254,2,117.00999999999999,58.504999999999995
C022193,3,117.0,39.0
C031772,4,116.99000000000001,38.99666666666667
C027481,4,116.99,38.99666666666666
C003663,4,116.97999999999999,29.244999999999997
C036568,2,116.97,58.485
C006151,3,116.97,38.99
C013375,3,116.96000000000001,38.98666666666667
C013051,3,116.96000000000001,38.98666666666667
C043561,3,116.96,38.986666666666665
C029850,4,116.95,29.2375
C000601,4,116.94000000000001,29.235000000000003
C027058,2,116.94,58.47
C004650,2,116.92,58.46
C014650,4,116.91,29.2275
C021178,5,116.91,23.381999999999998
C013130,2,116.91,58.455
C018633,3,116.9,58.45
C046095,4,116.9,29.225
C038346,5,116.89000000000001,38.96333333333334
C048041,4,116.89,38.96333333333333
C043284,5,116.89,29.2225
C048874,4,116.88999999999999,38.96333333333333
C016808,3,116.88000000000001,38.96
C044023,2,116.87,58.435
C030834,6,116.86,38.95333333333333
C049097,4,116.86,38.95333333333333
C049625,4,116.82,38.94
C023794,3,116.81,38.93666666666667
C010583,3,116.80999999999999,38.93666666666666
C011745,4,116.8,29.2
C021172,3,116.79999999999998,38.93333333333333
C049106,2,116.79,58.395
C020638,4,116.78999999999999,29.197499999999998
C038573,5,116.78,23.356
C009816,3,116.78,38.92666666666667
C041903,3,116.75999999999999,38.919999999999995
C005725,5,116.75,29.1875
C047950,3,116.75,38.916666666666664
C036630,4,116.75,29.1875
C010883,4,116.74000000000001,29.185000000000002
C048468,4,116.74000000000001,38.913333333333334
C006666,3,116.74,38.913333333333334
C042699,4,116.73,29.1825
C033587,5,116.72999999999999,23.345999999999997
C042383,3,116.72,38.906666666666666
C027222,3,116.71,38.90333333333333
C001935,4,116.68,29.17
C046724,2,116.68,58.34
C038190,4,116.67000000000002,29.167500000000004
C006360,5,116.66,38.88666666666666
C022397,3,116.66,38.88666666666666
C045742,3,116.65,38.88333333333333
C017718,3,116.63999999999999,38.879999999999995
C005044,5,116.63000000000001,29.157500000000002
C033645,4,116.63,29.1575
C025345,3,116.62,38.873333333333335
C019538,4,116.62,38.873333333333335
C008090,2,116.59,58.295
C023890,3,116.59,38.86333333333334
C049988,3,116.59,38.86333333333334
C040204,3,116.58999999999999,38.86333333333333
C046342,2,116.56,58.28
C043539,3,116.56,38.85333333333333
C007382,5,116.55000000000001,23.310000000000002
C005105,2,116.55000000000001,58.275000000000006
C037878,2,116.54,58.27
C047233,3,116.53999999999999,38.846666666666664
C021439,3,116.53999999999999,38.846666666666664
C029939,3,116.53,38.843333333333334
C010060,2,116.52,58.26
C013871,3,116.5,38.833333333333336
C029357,3,116.5,38.833333333333336
C005020,3,116.49000000000001,38.830000000000005
C047845,2,116.49000000000001,58.245000000000005
C040550,3,116.48,38.82666666666667
C041713,3,116.47,38.82333333333333
C037971,3,116.47,38.82333333333333
C015707,4,116.47,38.82333333333333
C034238,4,116.46,29.115
C033574,3,116.45999999999998,38.81999999999999
C042649,4,116.44,29.11
C011452,5,116.44,23.288
C025953,3,116.44,38.81333333333333
C007566,2,116.43,58.215
C003988,3,116.43,38.81
C019674,3,116.42,38.806666666666665
C010207,4,116.41,29.1025
C033160,4,116.41,29.1025
C049756,4,116.4,29.1
C005405,2,116.39,58.195
C009475,3,116.38000000000001,38.79333333333334
C031916,5,116.38,29.095
C010237,3,116.38,38.79333333333333
C021301,3,116.38,58.19
C002365,3,116.37,38.79
C035289,2,116.37,58.185
C008371,2,116.35999999999999,58.17999999999999
C049792,4,116.35000000000001,38.78333333333334
C019080,2,116.35,58.175
C016768,3,116.35,38.78333333333333
C012502,3,116.35,38.78333333333333
C048219,5,116.35,29.0875
C005651,4,116.33,29.0825
C001095,6,116.33,29.0825
C020976,4,116.32999999999998,29.082499999999996
C039132,4,116.32,29.08
C028854,4,116.32,29.08
C032056,3,116.30999999999999,38.769999999999996
C030861,4,116.28999999999999,29.072499999999998
C009195,3,116.28,38.76
C035882,4,116.27,29.0675
C009903,4,116.27,29.0675
C022831,4,116.26999999999998,38.75666666666666
C035005,2,116.24000000000001,58.120000000000005
C024479,2,116.22999999999999,58.114999999999995
C046366,2,116.22999999999999,58.114999999999995
C003869,3,116.22999999999999,38.74333333333333
C028480,3,116.22999999999999,38.74333333333333
C003015,3,116.22,38.74
C022416,4,116.22,29.055
C019834,2,116.21,58.105
C049226,5,116.21,29.0525
C036468,5,116.2,38.733333333333334
C007825,3,116.19999999999999,38.73333333333333
C047714,5,116.19999999999999,23.24
C041869,4,116.19999999999999,29.049999999999997
C038287,4,116.19,29.0475
C026738,2,116.19,58.095
C041509,4,116.16999999999999,38.72333333333333
C016601,2,116.16999999999999,58.084999999999994
C046005,3,116.16,38.72
C019052,2,116.16,58.08
C042544,3,116.15,38.71666666666667
C014564,5,116.14000000000001,23.228
C034277,4,116.14,38.71333333333333
C021785,3,116.12,38.70666666666667
C031250,4,116.12,29.03
C008944,4,116.12,38.70666666666667
C010431,4,116.11999999999999,29.029999999999998
C014619,2,116.11,58.055
C028839,2,116.11,58.055
C031551,3,116.09,38.696666666666665
C003491,2,116.09,58.045
C040549,3,116.08000000000001,38.693333333333335
C031085,4,116.08000000000001,29.020000000000003
C018038,4,116.07999999999998,29.019999999999996
C041595,4,116.06,29.015
C040798,4,116.06,29.015
C041041,3,116.05,38.68333333333333
C008683,3,116.05,38.68333333333333
C044577,3,116.05,38.68333333333333
C034792,4,116.04999999999998,29.012499999999996
C040828,4,116.04,29.01
C003691,3,116.03999999999999,38.68
C008538,4,116.03,29.0075
C037246,3,116.03,38.67666666666667
C022300,3,116.03,38.67666666666667
C029445,5,116.03,29.0075
C018424,2,116.02,58.01
C008275,4,116.0,29.0
C001119,3,115.99,38.663333333333334
C027050,3,115.98999999999998,38.66333333333333
C019077,5,115.98000000000002,23.196000000000005
C032925,4,115.98,28.995
C011248,4,115.98,28.995
C017122,2,115.97999999999999,57.989999999999995
C049569,4,115.95,28.9875
C049783,3,115.94,38.64666666666667
C045867,3,115.92999999999999,38.64333333333333
C028681,3,115.92,38.64
C032997,3,115.91,38.63666666666666
C000396,3,115.91,38.63666666666666
C007790,4,115.9,28.975
C023420,4,115.86000000000001,28.965000000000003
C001556,4,115.84,28.96
C021649,2,115.82000000000001,57.910000000000004
C040918,5,115.82,28.955
C034497,2,115.81,57.905
C016080,4,115.8,38.6
C033847,2,115.79,57.895
C016958,3,115.78999999999999,38.596666666666664
C025300,6,115.78999999999999,23.157999999999998
C037917,2,115.78999999999999,57.894999999999996
C023909,3,115.78,38.593333333333334
C007123,4,115.78,28.945
C021397,2,115.75999999999999,57.879999999999995
C034317,4,115.75,28.9375
C013312,3,115.75,38.583333333333336
C004837,4,115.75,28.9375
C032026,3,115.73,38.57666666666667
C013252,4,115.72999999999999,28.932499999999997
C026326,4,115.72000000000001,28.930000000000003
C018131,3,115.72000000000001,38.57333333333334
C021088,6,115.71000000000001,28.927500000000002
C012371,4,115.71000000000001,28.927500000000002
C027011,3,115.69,38.56333333333333
C002765,2,115.69,57.845
C005060,4,115.65,28.9125
C029869,5,115.64,23.128
C033326,3,115.64,38.54666666666667
C026188,4,115.63,28.9075
C020984,3,115.63,38.54333333333333
C005333,4,115.63,28.9075
C021351,4,115.62,38.54
C020472,5,115.61000000000001,28.902500000000003
C029941,3,115.6,38.53333333333333
C007421,5,115.6,23.119999999999997
C045372,3,115.59,38.53
C006833,4,115.58000000000001,28.895000000000003
C000593,3,115.58000000000001,38.52666666666667
C027420,2,115.57,57.785
C042555,4,115.54,28.885
C048416,3,115.54,38.513333333333335
C041468,3,115.53999999999999,38.51333333333333
C013908,3,115.53,38.51
C016939,4,115.50999999999999,28.877499999999998
C023796,3,115.5,38.5
C039090,3,115.5,38.5
C040751,3,115.5,38.5
C029950,2,115.5,57.75
C021616,2,115.5,57.75
C031626,2,115.5,57.75
C041324,3,115.49,38.49666666666666
C011352,3,115.49,38.49666666666666
C007608,3,115.48,38.49333333333333
C038454,4,115.48,28.87
C023334,2,115.47999999999999,57.739999999999995
C023359,6,115.47,23.094
C023573,4,115.46000000000001,38.48666666666667
C000717,4,115.45000000000002,28.862500000000004
C042114,2,115.44,57.72
C011766,4,115.43,38.47666666666667
C044557,3,115.42999999999999,38.47666666666667
C043807,4,115.42,28.855
C018124,4,115.39,28.8475
C005331,3,115.37,57.685
C016075,4,115.36,28.84
C044696,4,115.35,28.8375
C034583,3,115.35,38.449999999999996
C045517,4,115.35,38.449999999999996
C021525,2,115.35,57.675
C013350,3,115.35,38.449999999999996
C040795,3,115.34,38.446666666666665
C020749,4,115.34,38.446666666666665
C008378,3,115.33,38.443333333333335
C031231,4,115.33,28.8325
C025212,4,115.33,28.8325
C049741,3,115.32,38.44
C019919,4,115.32,38.44
C022376,4,115.31,28.8275
C046704,2,115.30000000000001,57.650000000000006
C014646,4,115.3,28.825
C031465,2,115.28999999999999,57.644999999999996
C041846,4,115.28999999999999,28.822499999999998
C011284,4,115.28,38.42666666666667
C001822,4,115.28,38.42666666666667
C038221,3,115.27000000000001,38.42333333333334
C045373,2,115.26,57.63
C038029,4,115.25999999999999,28.814999999999998
C039385,4,115.25,28.8125
C039284,3,115.22999999999999,38.41
C016166,3,115.22999999999999,38.41
C007042,2,115.21000000000001,57.605000000000004
C026432,4,115.21,28.8025
C049282,2,115.2,57.6
C014110,4,115.17000000000002,28.792500000000004
C015820,3,115.17,38.39
C038926,2,115.17,57.585
C039202,3,115.16,38.38666666666666
C013495,4,115.16,28.79
C005164,3,115.16,57.58
C037229,3,115.15,57.575
C015702,2,115.14000000000001,57.57000000000001
C045155,5,115.14,23.028
C011641,4,115.14,38.38
C006726,3,115.13,38.376666666666665
C030119,5,115.12,28.78
C031229,3,115.11999999999999,38.37333333333333
C007900,3,115.11999999999999,38.37333333333333
C002249,4,115.11000000000001,28.777500000000003
C010620,4,115.1,28.775
C021529,4,115.09000000000002,28.772500000000004
C048759,4,115.09,28.7725
C022453,5,115.08999999999999,23.017999999999997
C033019,4,115.08000000000001,38.36000000000001
C001660,3,115.07,57.535
C001761,3,115.06,57.53
C009654,3,115.05000000000001,38.35
C041234,4,115.05,28.7625
C039940,3,115.04,38.34666666666667
C033915,2,115.03999999999999,57.519999999999996
C018146,3,115.0,38.333333333333336
C003310,3,115.0,57.5
C014262,3,114.97999999999999,38.32666666666666
C008717,2,114.97999999999999,57.489999999999995
C007655,2,114.97999999999999,57.489999999999995
C044954,5,114.95000000000002,28.737500000000004
C041395,3,114.95,38.31666666666667
C039275,4,114.94,38.31333333333333
C048077,3,114.94,38.31333333333333
C023094,3,114.94,38.31333333333333
C021387,6,114.93,19.155
C032441,5,114.93,28.7325
C026263,3,114.92,38.306666666666665
C046634,3,114.92,38.306666666666665
C007653,5,114.90000000000002,22.980000000000004
C021543,2,114.9,57.45
C041744,5,114.89000000000001,22.978
C030657,4,114.89000000000001,28.722500000000004
C038398,2,114.89,57.445
C045158,4,114.89,28.7225
C008612,3,114.86,38.28666666666667
C016790,3,114.86,38.28666666666667
C005486,4,114.86,28.715
C007165,2,114.85,57.425
C023694,2,114.84,57.42
C040411,2,114.83,57.415
C032842,5,114.82000000000002,28.705000000000005
C047499,3,114.82,38.27333333333333
C046199,3,114.82,38.27333333333333
C015080,4,114.81000000000002,38.27
C019412,5,114.81,28.7025
C023284,2,114.8,57.4
C042865,4,114.79,28.6975
C019887,2,114.79,57.395
C005306,5,114.79,22.958000000000002
C014692,3,114.78,38.26
C046287,2,114.77,57.385
C029157,6,114.76,19.12666666666667
C004909,4,114.75999999999999,28.689999999999998
C027332,4,114.75,28.6875
C011113,3,114.75,38.25
C042496,3,114.74000000000001,57.370000000000005
C013882,3,114.74000000000001,38.24666666666667
C035396,3,114.74000000000001,38.24666666666667
C032216,3,114.74,38.24666666666666
C038777,4,114.73,38.24333333333333
C023614,4,114.72999999999999,28.682499999999997
C018304,4,114.72999999999999,38.24333333333333
C044475,4,114.72,28.68
C018743,3,114.72,38.24
C020925,4,114.71999999999998,28.679999999999996
C020947,4,114.71000000000001,28.677500000000002
C028143,4,114.71000000000001,28.677500000000002
C036756,3,114.7,38.233333333333334
C023369,5,114.69999999999999,28.674999999999997
C001869,3,114.69999999999999,38.23333333333333
C034167,3,114.69,38.23
C007950,3,114.69,38.23
C011259,4,114.69,28.6725
C028725,3,114.68,38.22666666666667
C042674,6,114.67,19.111666666666668
C037951,5,114.66000000000003,22.932000000000006
C047141,3,114.64,38.21333333333333
C013954,4,114.64,28.66
C038378,2,114.64,57.32
C026257,2,114.64,57.32
C049752,4,114.63,28.6575
C045482,3,114.63,38.21
C046099,3,114.63,38.21
C045986,5,114.61999999999999,28.654999999999998
C007730,3,114.61000000000001,38.20333333333334
C048370,4,114.61000000000001,38.20333333333334
C014168,3,114.61,38.20333333333333
C000798,4,114.61,28.6525
C000245,4,114.61,28.6525
C018902,3,114.60999999999999,38.203333333333326
C025944,3,114.6,38.199999999999996
C022959,3,114.59,38.196666666666665
C010289,4,114.59,38.196666666666665
C045336,2,114.59,57.295
C019466,4,114.58,38.193333333333335
C000852,4,114.57000000000001,28.642500000000002
C027212,5,114.56,28.64
C021747,4,114.55000000000001,38.18333333333334
C038550,2,114.55,57.275
C018832,4,114.55,28.6375
C038379,4,114.55,28.6375
C027921,2,114.54,57.27
C037604,3,114.53999999999999,38.18
C038897,4,114.53999999999999,28.634999999999998
C015440,5,114.52000000000001,28.630000000000003
C048465,3,114.52,38.17333333333333
C035509,3,114.51999999999998,38.173333333333325
C023044,3,114.50999999999999,38.169999999999995
C023535,3,114.50999999999999,38.169999999999995
C045630,3,114.50999999999999,38.169999999999995
C003661,3,114.50999999999999,38.169999999999995
C016107,4,114.5,28.625
C042231,3,114.49000000000001,38.163333333333334
C000152,3,114.48999999999998,38.16333333333333
C020189,6,114.48,22.896
C035734,3,114.46,38.15333333333333
C003418,3,114.44000000000001,38.14666666666667
C033788,3,114.44,57.22
C032049,3,114.44,38.14666666666667
C010156,3,114.44,38.14666666666667
C015092,3,114.44,38.14666666666667
C048931,3,114.42999999999999,38.14333333333333
C017804,3,114.42,38.14
C018266,3,114.42,38.14
C000729,3,114.41,38.13666666666666
C015790,2,114.41,57.205
C006763,4,114.41,28.6025
C009017,3,114.4,38.13333333333333
C031405,4,114.38,28.595
C023099,4,114.37,28.5925
C037751,5,114.36,28.59
C027594,5,114.36,28.59
